system:index,LST,NDVI,.geo
243,47.75418887000001,0.19152488914451102,"{""type"":""Point"",""coordinates"":[74.20114409537085,18.778784926858805]}"
244,42.034132399999976,0.10055153192408095,"{""type"":""Point"",""coordinates"":[73.9773802305002,18.966920727304235]}"
245,40.665215390000014,0.18414181424181603,"{""type"":""Point"",""coordinates"":[73.82925019552931,19.365961896314527]}"
246,43.34665208000001,0.22587528519606717,"{""type"":""Point"",""coordinates"":[73.84864388785266,19.22056440231307]}"
247,51.77719840999998,0.10084797092671108,"{""type"":""Point"",""coordinates"":[74.16278429365859,18.21540950402165]}"
248,47.29446518000003,0.08957808219178082,"{""type"":""Point"",""coordinates"":[74.42892186638194,18.73615414763507]}"
249,45.46924250000001,0.14495383250675375,"{""type"":""Point"",""coordinates"":[74.20880756817458,18.62072922978349]}"
250,53.03332076000004,0.13961848862802642,"{""type"":""Point"",""coordinates"":[74.57993251126985,18.345753906657336]}"
251,46.908228920000056,0.15253081861046414,"{""type"":""Point"",""coordinates"":[73.97923628749253,18.99560221611861]}"
252,48.14213414000005,0.08352629531519182,"{""type"":""Point"",""coordinates"":[74.08766118043515,18.442473803581503]}"
253,52.19077883,0.08837332525925365,"{""type"":""Point"",""coordinates"":[74.18842114257326,18.701325293456588]}"
254,47.00735150000003,0.1437991757212439,"{""type"":""Point"",""coordinates"":[73.44751928099944,18.76217246998328]}"
255,47.90287274000002,0.2014678313589406,"{""type"":""Point"",""coordinates"":[74.68437004057735,18.120294007413396]}"
256,53.053828880000026,0.1048059794685325,"{""type"":""Point"",""coordinates"":[74.32368644473073,18.41589807980766]}"
257,38.12391752000002,0.19083347874134823,"{""type"":""Point"",""coordinates"":[73.47265940107286,18.835704378625834]}"
258,47.44314904999999,0.13118389628113272,"{""type"":""Point"",""coordinates"":[73.70423114698194,18.74399663819621]}"
259,42.604941740000015,0.12466443247416349,"{""type"":""Point"",""coordinates"":[74.35295865306759,18.689434960103867]}"
260,51.385835120000024,0.08149913169904285,"{""type"":""Point"",""coordinates"":[74.02438795969329,18.919011534689876]}"
261,46.453632260000006,0.19835156370358958,"{""type"":""Point"",""coordinates"":[74.99423620364738,17.937857339049415]}"
262,53.91858794000001,0.08753166338305657,"{""type"":""Point"",""coordinates"":[74.21134293321424,18.188806136504454]}"
263,39.70304276000002,0.16529067439510362,"{""type"":""Point"",""coordinates"":[73.68931153195044,18.17616363437474]}"
264,45.31884962000004,0.15169656897107023,"{""type"":""Point"",""coordinates"":[73.71873790153316,18.42042859546603]}"
265,46.48097642000005,0.1368231696348264,"{""type"":""Point"",""coordinates"":[73.91618288899164,18.73114559441422]}"
266,45.424808240000004,0.13541485643669504,"{""type"":""Point"",""coordinates"":[73.95896478723515,19.087533849292303]}"
267,38.949369349999984,0.31714603040864003,"{""type"":""Point"",""coordinates"":[73.4032343894862,18.548127738630235]}"
268,54.31507826000001,0.048296857001810106,"{""type"":""Point"",""coordinates"":[74.5052107947556,18.32970395503895]}"
269,46.761254060000056,0.18173407837767827,"{""type"":""Point"",""coordinates"":[73.66338777813982,18.51275685421248]}"
270,45.56494706000001,0.16467797714968585,"{""type"":""Point"",""coordinates"":[73.60594651864812,18.95191366678629]}"
271,46.49635751000005,0.1907843063918914,"{""type"":""Point"",""coordinates"":[74.40194463047058,18.484074765219162]}"
272,39.21597491,0.20959849306934747,"{""type"":""Point"",""coordinates"":[73.78087036754411,18.10467793334988]}"
273,50.33821198999999,0.10850776225781346,"{""type"":""Point"",""coordinates"":[74.26319451826214,18.522980358841554]}"
274,45.35644783999999,0.12833815433423532,"{""type"":""Point"",""coordinates"":[73.97545037990119,18.52269917522609]}"
275,41.35052840000003,0.16877183552808384,"{""type"":""Point"",""coordinates"":[73.83707013252155,19.315668907413666]}"
276,53.27600017999998,0.0812696198116498,"{""type"":""Point"",""coordinates"":[73.88698662346837,18.398201798484685]}"
277,48.569386640000005,0.07109699486928903,"{""type"":""Point"",""coordinates"":[74.54687672944702,18.274750186893357]}"
278,49.75714859000004,0.16860914070216396,"{""type"":""Point"",""coordinates"":[73.92793899945934,18.235276607427128]}"
279,37.20788816000004,0.1317192923050876,"{""type"":""Point"",""coordinates"":[73.73609363454628,18.16167610173269]}"
280,45.018063859999984,0.18004249194709068,"{""type"":""Point"",""coordinates"":[75.00123480201906,18.235340817186852]}"
281,47.378206670000054,0.10445559692767074,"{""type"":""Point"",""coordinates"":[73.92180432044994,18.309745593462914]}"
282,33.73005281000002,0.32761434807363826,"{""type"":""Point"",""coordinates"":[73.68007797334306,18.11899743719568]}"
283,47.17996151,0.11008085453601364,"{""type"":""Point"",""coordinates"":[73.95517092400617,18.347499110013754]}"
284,48.39848563999999,0.15882839041410338,"{""type"":""Point"",""coordinates"":[73.47182224683792,18.943718457255503]}"
285,42.53658134,0.2341227937848846,"{""type"":""Point"",""coordinates"":[74.69168633192172,18.496334407047456]}"
286,47.256866960000025,0.048548834175770425,"{""type"":""Point"",""coordinates"":[74.0777806297622,18.88753965916877]}"
287,43.623511699999995,0.21007995142192085,"{""type"":""Point"",""coordinates"":[74.30723286922814,18.614816062113245]}"
288,34.991302190000056,0.30055157404975424,"{""type"":""Point"",""coordinates"":[73.61140384739464,18.114089829720644]}"
289,41.603461880000054,0.1586749802277033,"{""type"":""Point"",""coordinates"":[73.89473297349006,18.84917423718871]}"
290,52.68810073999998,0.10474602081142816,"{""type"":""Point"",""coordinates"":[74.53593966565552,18.23481024359917]}"
291,54.92006780000003,0.07071715218430957,"{""type"":""Point"",""coordinates"":[74.28567680110807,18.363945787640567]}"
292,34.147051250000004,0.34113501483679526,"{""type"":""Point"",""coordinates"":[73.7243220148656,18.165356016464212]}"
293,51.56869919000002,0.10246700246332585,"{""type"":""Point"",""coordinates"":[74.05183970369532,18.400960333875197]}"
294,51.13290164,0.05648562535683371,"{""type"":""Point"",""coordinates"":[74.34394232521747,18.43501879171552]}"
295,43.097136620000015,0.09797147665869431,"{""type"":""Point"",""coordinates"":[74.01320971691125,18.43542314487978]}"
296,48.20365850000002,0.16696213633903745,"{""type"":""Point"",""coordinates"":[74.22112643212476,18.4623804871852]}"
297,47.26199399000001,0.13550685028124063,"{""type"":""Point"",""coordinates"":[73.87845472483929,18.800432499302694]}"
298,50.837242909999986,0.09792032338705388,"{""type"":""Point"",""coordinates"":[73.79463333316365,18.170733675893697]}"
299,51.00301688000002,0.09057947832021669,"{""type"":""Point"",""coordinates"":[73.81192370675885,19.103608837915356]}"
300,45.780282320000026,0.2249770775247469,"{""type"":""Point"",""coordinates"":[74.70789091835275,18.424002695132803]}"
301,45.47266051999998,0.1926633146903188,"{""type"":""Point"",""coordinates"":[73.55067841966448,18.85202502541365]}"
302,48.63774704000002,0.13281499627223348,"{""type"":""Point"",""coordinates"":[74.9337576868054,17.9634964337317]}"
303,49.48541599999999,0.16757698092297948,"{""type"":""Point"",""coordinates"":[74.89639157619546,17.986646136229215]}"
304,48.60185783000003,0.09749524744615513,"{""type"":""Point"",""coordinates"":[73.84412580600875,18.429318851049047]}"
305,30.46584371000006,-0.022682166146867026,"{""type"":""Point"",""coordinates"":[73.72790550661402,18.406970310915575]}"
306,54.13050518,0.060033760301856816,"{""type"":""Point"",""coordinates"":[74.24534010527691,18.16031505373457]}"
307,41.37616355,0.20327627461807474,"{""type"":""Point"",""coordinates"":[73.60818982691401,19.062887089502393]}"
308,48.29252702000002,0.13383499059392637,"{""type"":""Point"",""coordinates"":[74.9731953106741,18.10877456967244]}"
309,46.79030723000005,0.11319535630171533,"{""type"":""Point"",""coordinates"":[73.84353244321503,18.07624623622539]}"
310,37.83509483,0.29522589396736876,"{""type"":""Point"",""coordinates"":[73.44948013234003,18.41883159281043]}"
311,49.16241310999999,0.14627022018089886,"{""type"":""Point"",""coordinates"":[73.56808963155208,18.511481518757698]}"
312,49.93659464000001,0.15005994177085116,"{""type"":""Point"",""coordinates"":[74.83310067587684,18.080837371082026]}"
313,47.81571323000003,0.10830117740180073,"{""type"":""Point"",""coordinates"":[73.78517624715002,18.31340329918827]}"
314,50.59798151000001,0.1579333513534386,"{""type"":""Point"",""coordinates"":[74.01472429269981,19.04688341253761]}"
315,55.002100280000036,0.133488591872553,"{""type"":""Point"",""coordinates"":[73.67369110266034,18.97771098013055]}"
316,46.915064959999995,0.12858652829826078,"{""type"":""Point"",""coordinates"":[74.07373703192206,18.49970563790391]}"
317,42.755334619999985,0.16223196588383687,"{""type"":""Point"",""coordinates"":[73.5805554544429,18.397913874253558]}"
318,46.66213148000003,0.12661312877062608,"{""type"":""Point"",""coordinates"":[74.95985568187103,18.07271492640376]}"
319,50.52449408000001,0.10565671951810565,"{""type"":""Point"",""coordinates"":[74.4630334222499,18.255261229097883]}"
320,48.945368840000015,0.11504227445879402,"{""type"":""Point"",""coordinates"":[73.93725091742316,18.613652880455103]}"
321,45.49658666000005,0.1888689407540395,"{""type"":""Point"",""coordinates"":[73.66911163695261,19.108047062030256]}"
322,49.900705430000016,0.1262516576656224,"{""type"":""Point"",""coordinates"":[74.06775162490275,18.429634213337145]}"
323,52.56847004000002,0.13286713286713286,"{""type"":""Point"",""coordinates"":[74.45199585358523,18.299704011936175]}"
324,50.44075258999999,0.05693229323794337,"{""type"":""Point"",""coordinates"":[73.89356185258659,18.948817873399292]}"
325,42.41011460000004,0.2542696587945789,"{""type"":""Point"",""coordinates"":[74.16753767546732,19.08963862965832]}"
326,48.418993760000035,0.13013807053029636,"{""type"":""Point"",""coordinates"":[73.54349976396887,18.661991434321248]}"
327,42.47334797000002,0.12265888537074977,"{""type"":""Point"",""coordinates"":[73.84034446781874,19.068316844453054]}"
328,51.35336393,0.13992283250113483,"{""type"":""Point"",""coordinates"":[73.7035519156067,18.98303211179551]}"
329,49.12139687000001,0.15282143391707828,"{""type"":""Point"",""coordinates"":[74.35919901467719,18.131135317300476]}"
330,48.99834815000003,0.10975653742110009,"{""type"":""Point"",""coordinates"":[73.77448630830136,18.773892162690256]}"
331,45.684577760000025,0.15351779355495102,"{""type"":""Point"",""coordinates"":[73.7419870397391,18.29061556603413]}"
332,42.01875131000003,0.2539510149052505,"{""type"":""Point"",""coordinates"":[73.98649630550572,18.691029146523725]}"
333,48.72319754,0.13817071698373548,"{""type"":""Point"",""coordinates"":[73.83312291313098,19.16549642299362]}"
334,48.37455950000003,0.15081838711483547,"{""type"":""Point"",""coordinates"":[73.53245707079147,18.663258351032752]}"
335,47.055203780000056,0.06814379565022238,"{""type"":""Point"",""coordinates"":[73.84192229158715,18.698677422817294]}"
336,43.51755308000003,0.10597219838681998,"{""type"":""Point"",""coordinates"":[73.82410839733855,18.993466228739635]}"
337,42.21870548000004,0.14658556133248393,"{""type"":""Point"",""coordinates"":[73.48242327533144,18.47046956586753]}"
338,54.03992764999998,0.0727443141605616,"{""type"":""Point"",""coordinates"":[74.62426141584335,18.402157144274817]}"
339,39.76798514000001,0.19764498312365755,"{""type"":""Point"",""coordinates"":[73.83223586250398,19.29488738352961]}"
340,52.13096347999999,0.1387007059830279,"{""type"":""Point"",""coordinates"":[74.64945504374933,18.412642155079215]}"
341,43.60129457000005,0.2182229306446232,"{""type"":""Point"",""coordinates"":[74.58618799459741,18.408485458625954]}"
342,54.44154500000002,0.15640681861712316,"{""type"":""Point"",""coordinates"":[74.36193437591062,18.25367340967872]}"
343,53.653691390000006,0.09974715086664956,"{""type"":""Point"",""coordinates"":[74.04466785937835,18.29902321868199]}"
344,40.98309125000003,0.23343087994404874,"{""type"":""Point"",""coordinates"":[73.58894010093506,18.912974225691382]}"
345,45.37011991999998,0.1536792556908028,"{""type"":""Point"",""coordinates"":[74.93061511267432,17.943790337719395]}"
346,44.98388366000006,0.11768512526578534,"{""type"":""Point"",""coordinates"":[73.6615219206286,18.53040393427283]}"
347,46.988552389999995,0.11391211674044925,"{""type"":""Point"",""coordinates"":[74.08687549065249,18.48828575165101]}"
348,47.87040155,0.09075870972947893,"{""type"":""Point"",""coordinates"":[73.9040631522391,19.153789751526784]}"
349,42.087111710000045,0.30562436920818425,"{""type"":""Point"",""coordinates"":[73.9579994581204,18.652266717921776]}"
350,47.38333369999998,0.13621972614894431,"{""type"":""Point"",""coordinates"":[73.8313365815468,18.145969090659626]}"
351,45.16332971000003,0.2359734175836148,"{""type"":""Point"",""coordinates"":[74.72011261988837,18.433179659692684]}"
352,32.144091530000026,0.012814208440600503,"{""type"":""Point"",""coordinates"":[73.4513229817645,18.52229160502484]}"
353,51.42514234999999,0.0724352312713085,"{""type"":""Point"",""coordinates"":[74.53198260053786,18.392896334867174]}"
354,37.853893940000034,0.34000876571929467,"{""type"":""Point"",""coordinates"":[74.50155594965646,18.562563204410786]}"
355,43.34152505000003,0.25753845055846986,"{""type"":""Point"",""coordinates"":[74.13726977861648,18.641956430455046]}"
356,44.79247454000006,0.18524501884760367,"{""type"":""Point"",""coordinates"":[73.51228887562073,18.882101966512337]}"
357,53.69470763000004,0.10887376187176456,"{""type"":""Point"",""coordinates"":[74.42669657896721,18.236832675072556]}"
358,43.73459735000006,0.14071431467142337,"{""type"":""Point"",""coordinates"":[73.79456078665017,18.036402900693986]}"
359,53.15636948000002,0.1047124145785877,"{""type"":""Point"",""coordinates"":[74.70436960837709,18.28191062980425]}"
360,42.44087678000005,0.1185039513456426,"{""type"":""Point"",""coordinates"":[74.21351229098111,18.935694309700416]}"
361,46.70998376,0.14016337124971373,"{""type"":""Point"",""coordinates"":[73.8529585817718,18.219730419887085]}"
362,47.06887586000005,0.09363269478173519,"{""type"":""Point"",""coordinates"":[73.73894938340679,18.589372200052292]}"
363,49.61700976999998,0.09490782622680578,"{""type"":""Point"",""coordinates"":[74.65702492501067,18.388342608448575]}"
364,49.140195980000044,0.09920549710113807,"{""type"":""Point"",""coordinates"":[74.61520586087046,18.173095409862697]}"
365,49.37091233000001,0.10735835452165003,"{""type"":""Point"",""coordinates"":[73.68232148899045,18.83823135454723]}"
366,45.91871213000002,0.19685132575757575,"{""type"":""Point"",""coordinates"":[73.4577392957326,18.375600450358004]}"
367,49.55377640000006,0.1700865359180743,"{""type"":""Point"",""coordinates"":[74.53868252450317,18.29800491063692]}"
368,44.712151070000004,0.17384156598868328,"{""type"":""Point"",""coordinates"":[73.57432063204183,18.4384519514351]}"
369,49.92292256000002,0.10237345744578127,"{""type"":""Point"",""coordinates"":[73.87650936389713,18.636371484746945]}"
370,47.51834549,0.08244191454512366,"{""type"":""Point"",""coordinates"":[73.98397434392234,19.109464730067018]}"
371,48.453173960000015,0.14306395931549054,"{""type"":""Point"",""coordinates"":[73.70459037926425,18.49418440816068]}"
372,51.478121660000056,0.06655789455016227,"{""type"":""Point"",""coordinates"":[74.69248150931408,18.241688992541008]}"
373,56.439377690000015,0.09275427206924856,"{""type"":""Point"",""coordinates"":[74.10305269033505,18.2965628392377]}"
374,51.79087049000003,0.10191457467600236,"{""type"":""Point"",""coordinates"":[74.21454673067105,19.157437700355974]}"
375,43.58762249000006,0.16436974789915967,"{""type"":""Point"",""coordinates"":[73.65694958863268,18.223114362510238]}"
376,56.051432420000026,0.10374255489376834,"{""type"":""Point"",""coordinates"":[74.34936353016312,18.291191505870923]}"
377,51.99253367000006,0.10586702377936226,"{""type"":""Point"",""coordinates"":[74.29860092690063,18.36493820747774]}"
378,54.35096747,0.08845088776673725,"{""type"":""Point"",""coordinates"":[74.26555612976176,18.141403131110977]}"
379,43.99778489000005,0.19108809491604026,"{""type"":""Point"",""coordinates"":[74.1429034159861,18.492705161191182]}"
380,36.091904630000045,0.26923999926159753,"{""type"":""Point"",""coordinates"":[73.72077759586968,18.160245675634073]}"
381,56.44279571000004,0.07458563535911603,"{""type"":""Point"",""coordinates"":[74.10182298307534,18.291290562700706]}"
382,39.3338966,0.2995269495412844,"{""type"":""Point"",""coordinates"":[74.50983204920168,18.555580218885037]}"
383,52.28135636000002,0.09508122658735388,"{""type"":""Point"",""coordinates"":[74.05367649981946,19.256626614670303]}"
384,40.384937750000006,0.25096332239189384,"{""type"":""Point"",""coordinates"":[73.92218960698847,18.791921962457135]}"
385,51.16366382000001,0.09355845109194348,"{""type"":""Point"",""coordinates"":[73.93321022045795,18.965298985570712]}"
386,52.214704970000014,0.09946520036155468,"{""type"":""Point"",""coordinates"":[74.23097976036844,18.67887031223885]}"
387,43.53977021000003,0.25357796793841786,"{""type"":""Point"",""coordinates"":[74.40739577680334,18.396548402971053]}"
388,48.22074859999998,0.08328566525569157,"{""type"":""Point"",""coordinates"":[73.94030823840046,18.56862044406865]}"
389,48.919733690000044,0.0958444102420596,"{""type"":""Point"",""coordinates"":[74.04252893834824,18.876229527756166]}"
390,46.44679622000001,0.0836287577992059,"{""type"":""Point"",""coordinates"":[73.77169933989548,18.570219462079898]}"
391,44.48997976999999,0.17329380195530203,"{""type"":""Point"",""coordinates"":[73.97994237651032,19.3281968284889]}"
392,53.77503109999998,0.07780755933651866,"{""type"":""Point"",""coordinates"":[74.62102511105809,18.245843526642254]}"
393,43.93967855000005,0.3029504171030299,"{""type"":""Point"",""coordinates"":[74.20932646497828,18.646316513184807]}"
394,49.25982668000006,0.11893544083624635,"{""type"":""Point"",""coordinates"":[73.70809573657375,18.467115431181455]}"
395,44.51732393000003,0.10430809640961136,"{""type"":""Point"",""coordinates"":[73.87569993256115,18.23558166563897]}"
396,53.653691390000006,0.0767587916960779,"{""type"":""Point"",""coordinates"":[74.10657264818195,18.172798940424833]}"
397,51.818214650000016,0.09271322832422403,"{""type"":""Point"",""coordinates"":[74.62322804891762,18.404318656489956]}"
398,41.48383118000004,0.2040139937396428,"{""type"":""Point"",""coordinates"":[73.67546296100559,18.05152484006124]}"
399,48.302781080000045,0.1743753718024985,"{""type"":""Point"",""coordinates"":[74.08102000626468,18.872763151617345]}"
400,42.411823610000056,0.29363614770422614,"{""type"":""Point"",""coordinates"":[73.98395613380599,19.23093810325727]}"
401,46.28785829000003,0.07972579904403886,"{""type"":""Point"",""coordinates"":[73.8330654198626,18.762841060563897]}"
402,42.73140848000003,0.23559961368150592,"{""type"":""Point"",""coordinates"":[74.55052588475519,18.549678803617468]}"
403,48.64458308000002,0.13447899145091646,"{""type"":""Point"",""coordinates"":[73.57110581564206,18.8286091164277]}"
404,49.95026672000006,0.23995729347390898,"{""type"":""Point"",""coordinates"":[74.80866358109947,18.149664594471936]}"
405,49.94001265999998,0.07635301243453166,"{""type"":""Point"",""coordinates"":[74.95380367812254,18.114713719743204]}"
406,48.95733190999999,0.17158516020236086,"{""type"":""Point"",""coordinates"":[74.7007125582362,18.32449139444727]}"
407,51.484957699999995,0.1536868704594111,"{""type"":""Point"",""coordinates"":[74.89546407504379,18.12121746676172]}"
408,40.55071171999998,0.14615492703294056,"{""type"":""Point"",""coordinates"":[73.75410593384035,18.163178925818894]}"
409,44.155013810000014,0.20834179950865397,"{""type"":""Point"",""coordinates"":[73.86478084556383,18.85140378426207]}"
410,47.59012390999999,0.11980295981306444,"{""type"":""Point"",""coordinates"":[74.54897733102749,18.591948190669672]}"
411,46.216079870000044,0.1535110248653996,"{""type"":""Point"",""coordinates"":[73.64030210416945,18.501045962650107]}"
412,36.43883366,0.26442693514262783,"{""type"":""Point"",""coordinates"":[73.57079414130779,18.470770234144798]}"
413,49.813545920000024,0.1999323727762854,"{""type"":""Point"",""coordinates"":[74.16265268298594,18.176838115560564]}"
414,49.010311220000006,0.2395963342010484,"{""type"":""Point"",""coordinates"":[74.86106035968206,18.229599734274466]}"
415,48.38139554000003,0.1839501510574018,"{""type"":""Point"",""coordinates"":[74.07101132890897,18.65036097339094]}"
416,36.18419117000002,0.28452585384468615,"{""type"":""Point"",""coordinates"":[74.4735811541495,18.551701757230763]}"
417,54.776510959999996,0.09177468246145835,"{""type"":""Point"",""coordinates"":[74.14326152358728,18.328870349094707]}"
418,52.50181865000002,0.0940976312001047,"{""type"":""Point"",""coordinates"":[74.15319462947183,18.980688135192263]}"
419,51.65756771000002,0.10162782165408307,"{""type"":""Point"",""coordinates"":[74.16736050993104,18.14030894569679]}"
420,39.94230416000005,0.1772579332790887,"{""type"":""Point"",""coordinates"":[74.52790278238369,18.56112009135172]}"
421,39.51676067000005,0.32826469015053106,"{""type"":""Point"",""coordinates"":[73.5668277885855,19.146699920016566]}"
422,41.85639536000002,0.32969613758716626,"{""type"":""Point"",""coordinates"":[74.79736797825782,18.07124615532846]}"
423,39.66031751000003,0.32362119013062407,"{""type"":""Point"",""coordinates"":[73.88004618477352,18.56235064315178]}"
424,30.493187870000042,-0.0027131896023572656,"{""type"":""Point"",""coordinates"":[73.59815709898531,18.389988669328684]}"
425,41.64447812000003,0.21915959551143402,"{""type"":""Point"",""coordinates"":[74.19200260283955,18.937901402241373]}"
426,46.176772640000024,0.1991458206223307,"{""type"":""Point"",""coordinates"":[74.7110765773359,18.449160069491782]}"
427,46.74416396000004,0.1350731923702499,"{""type"":""Point"",""coordinates"":[75.01819205271079,18.13693241484704]}"
428,49.43927273000003,0.15235413733771314,"{""type"":""Point"",""coordinates"":[73.52293354607318,18.579440958874667]}"
429,45.882822920000024,0.1200135369516477,"{""type"":""Point"",""coordinates"":[74.36561877750549,18.537493399358652]}"
430,53.14269740000003,0.08463759307096186,"{""type"":""Point"",""coordinates"":[74.46651546263743,18.37940338655276]}"
431,47.49612836000006,0.1136546410069386,"{""type"":""Point"",""coordinates"":[73.8310468329787,18.087332308353957]}"
432,47.12356418000002,0.2021149836163241,"{""type"":""Point"",""coordinates"":[74.64621544718885,18.073353620139073]}"
433,45.995617580000044,0.19990758184338678,"{""type"":""Point"",""coordinates"":[73.60240889530012,19.012407586953934]}"
434,38.86733687000003,0.2568265269985648,"{""type"":""Point"",""coordinates"":[74.47233384930315,18.568972754759816]}"
435,41.30267612,0.20661252232014285,"{""type"":""Point"",""coordinates"":[73.69192443607142,18.33576163033463]}"
436,51.85410386000001,0.10728599918678723,"{""type"":""Point"",""coordinates"":[74.22543946355273,18.734536813071387]}"
437,48.29081801000001,0.15485494767518876,"{""type"":""Point"",""coordinates"":[74.32574316008518,18.798099369246167]}"
438,46.20069878000004,0.09808835111333858,"{""type"":""Point"",""coordinates"":[75.00203480632267,18.222288473357782]}"
439,56.19498926000006,0.09044150705871774,"{""type"":""Point"",""coordinates"":[74.17391342189211,18.17908099668741]}"
440,30.187275080000006,-0.007163644504141482,"{""type"":""Point"",""coordinates"":[75.0328041495363,18.247695853412594]}"
441,49.182921230000034,0.10848302279742646,"{""type"":""Point"",""coordinates"":[73.93844866006619,18.88741214469151]}"
442,41.44110593000005,0.16623193806152445,"{""type"":""Point"",""coordinates"":[74.07857129774452,19.117876317256783]}"
443,48.627492980000056,0.21126866513709708,"{""type"":""Point"",""coordinates"":[74.33401184373318,18.814870244412685]}"
444,40.13713130000002,0.2519423300092445,"{""type"":""Point"",""coordinates"":[74.31057696291407,18.596649834960814]}"
445,48.68730833000001,0.10835742806003029,"{""type"":""Point"",""coordinates"":[73.45734947704902,18.76912051080791]}"
446,54.46718014999999,0.11269910174641867,"{""type"":""Point"",""coordinates"":[73.7093281081512,18.88948799894082]}"
447,48.83770120999998,0.10807580072425553,"{""type"":""Point"",""coordinates"":[73.76048587196779,18.918796352529544]}"
448,47.08254794000004,0.10544050416188551,"{""type"":""Point"",""coordinates"":[74.29643422034094,18.550729013043565]}"
449,48.74028764000002,0.16710599888169983,"{""type"":""Point"",""coordinates"":[75.02976227094936,18.04535487525806]}"
450,52.35142576999999,0.06233173795991624,"{""type"":""Point"",""coordinates"":[74.36132374479403,18.442722375231916]}"
451,53.73230584999999,0.12125617912183774,"{""type"":""Point"",""coordinates"":[73.91260471248705,18.713227844380288]}"
452,50.77230053000005,0.079244716393258,"{""type"":""Point"",""coordinates"":[74.18885423442715,18.860170540584125]}"
453,41.13861115999998,0.16127215446081278,"{""type"":""Point"",""coordinates"":[74.25682072431802,18.870907080249804]}"
454,44.39085719000002,0.26611859494340034,"{""type"":""Point"",""coordinates"":[73.5637340527377,18.813854403836878]}"
455,44.79247454000006,0.14054054054054055,"{""type"":""Point"",""coordinates"":[74.75623746536317,18.045677406917626]}"
456,53.387085830000046,0.08838152057518739,"{""type"":""Point"",""coordinates"":[74.21758794166135,19.190315783776647]}"
457,42.01875131000003,0.22558290622969754,"{""type"":""Point"",""coordinates"":[73.5572441177764,18.29155934728393]}"
458,48.08744582000003,0.17257683215130024,"{""type"":""Point"",""coordinates"":[74.13012904679435,19.013848345569475]}"
459,47.05349477000004,0.22398779398630544,"{""type"":""Point"",""coordinates"":[74.40200868206958,18.67865598622715]}"
460,55.85318726000003,0.09980444701962772,"{""type"":""Point"",""coordinates"":[74.5927767328172,18.2509495437764]}"
461,46.75954505000004,0.18680703997442916,"{""type"":""Point"",""coordinates"":[74.06291886677877,18.634972707545863]}"
462,51.83359574000002,0.15701382488479262,"{""type"":""Point"",""coordinates"":[74.24762055501584,18.275578351797705]}"
463,56.43425066000003,0.13474809525709042,"{""type"":""Point"",""coordinates"":[74.38563766285945,18.247783461577633]}"
464,49.451235800000006,0.13141327158260366,"{""type"":""Point"",""coordinates"":[74.02469731753276,18.279534187686224]}"
465,45.59229121999999,0.1735831415420023,"{""type"":""Point"",""coordinates"":[73.77386889893262,19.227900773422405]}"
466,50.92098440000001,0.07072715972653822,"{""type"":""Point"",""coordinates"":[74.23048304824714,18.214305589008244]}"
467,44.344713920000004,0.19545418858443903,"{""type"":""Point"",""coordinates"":[73.7360637765335,18.571858801408954]}"
468,41.76410882000005,0.31706990148113395,"{""type"":""Point"",""coordinates"":[75.03271947175423,18.17937644295404]}"
469,46.24513304000004,0.17071342925659472,"{""type"":""Point"",""coordinates"":[74.04433011268513,19.09834666671175]}"
470,36.753291500000046,0.3046927914852443,"{""type"":""Point"",""coordinates"":[73.44201810994008,18.828992706774503]}"
471,36.10557671000004,0.25083805818813887,"{""type"":""Point"",""coordinates"":[73.45737927346218,18.716619779412497]}"
472,49.50934214000006,0.0762173895236925,"{""type"":""Point"",""coordinates"":[73.9686918306232,18.86056740719369]}"
473,39.745768010000006,0.1994971164015885,"{""type"":""Point"",""coordinates"":[73.39600214886663,18.719062083410872]}"
474,54.52357748000003,0.16174038115785688,"{""type"":""Point"",""coordinates"":[74.51757159788167,18.30143093015995]}"
475,45.63501646999998,0.09772033672654282,"{""type"":""Point"",""coordinates"":[73.86121493497195,18.336990949322217]}"
476,44.69847899000001,0.20358733926035447,"{""type"":""Point"",""coordinates"":[74.5622971644804,18.401439884221993]}"
477,39.14932352000005,0.11623590735877742,"{""type"":""Point"",""coordinates"":[73.87102939739357,19.303521821884754]}"
478,50.638997750000044,0.08341267908150839,"{""type"":""Point"",""coordinates"":[73.76561313281483,18.479064297451256]}"
479,44.064436279999995,0.23865161741629326,"{""type"":""Point"",""coordinates"":[73.97383033098775,18.965921306026225]}"
480,46.85183159000002,0.17498336660013306,"{""type"":""Point"",""coordinates"":[74.09563703200847,18.947726493301975]}"
481,48.333543260000056,0.19496302804012006,"{""type"":""Point"",""coordinates"":[74.95235393101633,17.955418056885637]}"
482,50.18440109000005,0.09229312630183677,"{""type"":""Point"",""coordinates"":[74.11905556473162,18.552177581994567]}"
483,41.38470860000001,0.2520331455597639,"{""type"":""Point"",""coordinates"":[74.13544602716189,18.472525128000775]}"
484,49.25299064000001,0.12802423078343736,"{""type"":""Point"",""coordinates"":[73.9475057984563,18.96452926790916]}"
485,45.41968121000002,0.17903480248543188,"{""type"":""Point"",""coordinates"":[73.96301121789234,18.50311762673428]}"
486,47.62601312000004,0.12700499605574547,"{""type"":""Point"",""coordinates"":[73.83208076464062,19.26473120189197]}"
487,49.63580888000001,0.28094718391374807,"{""type"":""Point"",""coordinates"":[74.80943707298799,18.196542725734247]}"
